instrument_name,panel,cell,description,manufacturer,intern_calib,model,serial,units,last_calib,due_calib,po,cost,recv_date,certified,assigned_to,status,notes
05VI-0011,05VI-0011,VA'S 7150,CRONOMETRO,OMRON,FALSE,H3CR,nan,0 A 2HRS,12/1/2022,12/31/2023,nan,,10/10/2010,TRUE,SUP. NEWMATICOS,ACTIVO,EXT-PLT
03BE-0006,03BE-0006,SPLIN LINE,Copa de Viscosidad,Gardco,FALSE,S90 Zahn,26589,nan,1/1/2019,1/1/2020,nan,,12/1/2017,TRUE,SUP. SPLIN LINE,INACTIVO,EXTERNO LOST
05DA-0003,05DA-0003,PANELES,PANEL METER,SIMPSON ELECTRI,TRUE,27,nan,0 A 24 VDC,2/19/2021,2/28/2022,nan,,10/10/2010,TRUE,SUP. PANELES,INACTIVO,ESTA EN RACK DE LAB. E.P
06AV-0463,06av-0463,OKUMA,DIG. CALIPER,MITUTOYO,TRUE,"8"" asx",nan,"0 A 8""",,,nan,,2/19/2018,TRUE,JUAN SANTIAGO,INACTIVO,LOST
06LV-1003,06LV-1003,calidad-T400,Plug Gage,OSG,TRUE,nan,nan,M4 X 0.7,7/25/2022,7/31/2024,nan,,2/22/2018,TRUE,CESI,ACTIVO,INTERNO-SE ACTIVO 07/22
06AV-2084,06AV-2084,IRON,DIG. CALIPER,MITUTOYO,TRUE,"CD-8""ASX",a16307633,"0 A 8""",2/28/2023,2/28/2024,nan,,2/28/2018,TRUE,H. Jesus Ocañas,ACTIVO,INTERNO
01KE-0334,01KE-0334,SMT-LINEA 4,HORNO,HELLER,FALSE,1809MKIII,1017U3-B7N,nan,2/28/2023,2/28/2024,nan,,2/28/2018,TRUE,SUP. SMT,ACTIVO,EXT-PLT
06DV-0046,06DV-0046,PANELES,TORQUE,ASG,FALSE,ASG-SD2500,251703003,4.825,,,nan,,2/18/2018,TRUE,SUP. PANELES,INACTIVO,FUERA DE SPEC
06DV-0047,06DV-0047,PANELES,DC TORQUE ELECTRIC,ASG,FALSE,ASG-SD2500,25173004,4.878,5/12/2022,5/31/2023,nan,,2/28/2018,TRUE,SUP. PANELES,ACTIVO,EXT-PLANTA
06DV-0048,06DV-0048,PANELES,DC ELECTRIC TORQUE,ASG,FALSE,ASG-SD2500,26173015,5.018,6/22/2022,6/21/2023,nan,,6/28/2018,TRUE,SUP. PANELES,ACTIVO,EXT-PLANTA
06NV-0822,06NV-0822,OKK-500 V Y N,PIN GAGE,GREENFIELD,TRUE,nan,nan,4.373 MM A 4.627,3/10/2022,3/31/2024,nan,,10/10/2010,TRUE,SUP.MAQINADOS,ACTIVO,INTERNO
05IE-2077,05IE-2077,M9203,HI-POT,VITREK,FALSE,V61,020708,nan,3/1/2023,3/31/2024,nan,,3/26/2018,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
05IE-2078,05IE-2078,TEC-3000,AC POWER SUPPLY,BK PRECISION,FALSE,9801,461115149,nan,3/26/2023,3/31/2024,nan,,3/26/2018,TRUE,SUP. SENSORES,ACTIVO,EXT-PLT
06CA-0004,06CA-0004,CABLES,DIG. FORCE GAGE,MARK-10,FALSE,WT3-201M,3865439,200 LBF,3/28/2023,3/30/2024,nan,,4/13/2018,TRUE,SUP. CABLES,ACTIVO,EXT-PLT
06QV-0585,06QV-0585,WATER,TRHEAD RING GAGE,nan,FALSE,nan,nan,1-590-14-NS,1/2/2018,1/31/2019,nan,,1/2/2018,TRUE,SUP. PL2,INACTIVO,PERDIDO
05ZE-0180,05ZE-0180,SUSTAINING,FILTRO DE RUIDO,G.R.A.S,FALSE,12AL,279752,nan,,,nan,,4/18/2018,TRUE,SUP. SUSTAINING,INACTIVO,EXTERNO
06LV-1004,06LV-1004,PL2,THD. PLUG GAGE,VERMONT GAGE,TRUE,1/2 14 NPS,nan,1/2 14 NPSM 2B,12/23/2021,12/31/2023,nan,,4/23/2018,TRUE,SUP. PL2,ACTIVO,ACTIVO
01KE-0335,01KE-0335,G-STARE,SENSORES DE HUMEDAD Y TEMP(PUNTA),ROTRONIC,FALSE,nan,20146721,nan,4/23/2022,4/30/2023,nan,,4/23/2018,TRUE,SUP. SENSORES,ACTIVO,EXT-PLANTA
01KE-0336,01KE-0336,G-STARE,SENSOPR DE HUMEDAD Y TEMP(PUNTA),ROTRONIC,FALSE,nan,3620146649,nan,4/23/2022,4/30/2023,nan,,4/30/2018,TRUE,SUP. SENSORES,ACTIVO,EXT-PLANTA
06HI-1093,06HI-1093,CEMTRO DE DISTRIBUCION,Bascula digital,nan,FALSE,nan,LPF170070,60 Lbs,12/1/2022,6/30/2023,nan,,12/1/2017,FALSE,SUP.ALMACEN Z A,Activo,EXT-PLANTA
06AI-2098,06AI-2098,CALIDAD,DIG. CALIPER,MITUTOYO,TRUE,"CD-6"" ASX",A16187530,0 A 6 INCH,,,nan,,6/19/2018,TRUE,ASUNCION VALENC,INACTIVO,PUNTAS DAñADAS
06AI-2067,06AI-2067,PDO'S,DIG. CALIPER,MITUTOYO,TRUE,"CD-8"" CSX",11287510,"0 A 8""",3/2/2023,3/31/2024,nan,,3/3/2013,TRUE,SUP.VALVULAS,ACTIVO,INT-NOE DURAN
06QV-0558,06QV-0558,QA,THD. PLUG AGE,VTG,FALSE,1-64 UNC-2,nan,1-64 UNC-2A,5/1/2015,5/31/2016,nan,,5/1/2013,TRUE,MARTIN GARCIA,INACTIVO,LOST
05NE-5378,05NE5378,PHARR TX,DATA ADQUICITION,AGILENT,FALSE,34970A,MY44082137,nan,7/1/2022,7/31/2023,nan,,7/9/2014,TRUE,SUP. PHARR TX,ACTIVO,EXTERNO
05HE-0235,05HE-0235,LARGO/RDR8/BLUETOO,OSCILOSCOPIO,TECKTRONIX,FALSE,DP02002B,nan,nan,12/1/2022,12/31/2023,nan,,7/9/2014,TRUE,SUP.REFRIGERACI,ACTIVO,EXT-PLANTA T
06HV-0018,06HV-0018,PLASTICOS,DIG. SCALE,AVERY WEIGH,FALSE,PC-905,S2E140220,0 A 25 LBS,7/8/2018,1/31/2019,nan,,7/14/2014,TRUE,SUP. PLASTICOS,INACTIVO,PERDIDO
06HV-0019,06HV-0019,MOLDEO/PLASTICOS,DIG. SACLE,SARTORIUS,FALSE,MIDRICS,24559044,0 A 60 LBS,12/1/2022,6/30/2023,nan,,8/1/2014,TRUE,SUP. PLASTICOS,ACTIVO,EXT-PLANTA
06HV-0020,06HV-0020,PASILLO ZONA B (PLATAFORM,DIG. SCALE,PENSILVANIA,FALSE,7600,nan,0 A 5000 LBS,8/1/2022,8/30/2023,nan,,8/1/2014,TRUE,SUP. ALMACEN ZB,ACTIVO,EXT-PLANTA
05AE-0135,05AE-0135,PC RACK,DECADA DE RESISTENCI,IET LAB,FALSE,OS-260,C1-0946017,nan,2/2/2021,2/28/2022,nan,,10/10/2010,TRUE,CHECK PHARR TX,INACTIVO,CHEC SI ESTA EN PHARR TX
05AE-0136,05AE-0136,P-266,DECADA DE RESISTENCIA,IET LAB.,FALSE,OS-260,C1-0946017,nan,12/1/2016,12/31/2017,nan,,10/10/2010,TRUE,SUP.P-266,SCRAP,nan
05IE-2030,05IE-2030,C-450,HI POT,HYPOTPLUSII,FALSE,5560DT,A020622,nan,12/1/2022,12/31/2023,nan,,10/10/2010,TRUE,SUP-REFRI,ACTIVO,EXT-PLT
05IE-2031,05IE-2031,M9220,HIPOT,HIPOTPLUSII,FALSE,5560DT,9031004,nan,12/1/2022,12/31/2023,nan,,10/10/2010,TRUE,SUP-ACTUADORES,ACTIVO,EXT-PLT
05NE-5306,05TE-0146,TABLILLAS ACTUADORES,DATA ADQUISITION/SW UNIT,AGILENT,FALSE,34970A,MY44000836,nan,12/1/2022,12/31/2023,nan,,10/10/2010,TRUE,SUP. TAB DE ACT,ACTIVO,EXT-PLANTA T
04CI-1148,05TI 0241,V-6040,PRESSURE GAGE,MAGNEHELIC,TRUE,2010,R410,nan,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
04DI-1008,05TI 0241,V-6040,PRESSURE GAGE,JOHNSON CONT,TRUE,nan,nan,0 A 30 PSI,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
04DI-1009,05TI 0241,V-6040,PRESSURE GAGE,JOHNSON CONT.,TRUE,nan,nan,0 A 30 PSI,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
04DI-1010,05TI 0241,V-6040,PRESSURE GAGE,JOHNSON CONTR,TRUE,nan,nan,nan,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,0 A 30 PSI
04DI-1011,05TI 0241,V-6040,PRESSURE GAGE,JOHNSON CONTR,TRUE,nan,nan,0 A 30 PSI,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
03BI-1047,05TI 0241,V-6040,FLOWMETER,AALBORG INST.,TRUE,FM044-40G,nan,nan,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
03BI-0002,05TI 0241,V-6040,LOWMETER,AALBORG INS,TRUE,FM042-15S,nan,nan,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
03BI-1045,05TI 0241,V-6040,FLOWMETER,AALBORG,TRUE,FM062-01ST,nan,nan,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
04DI-1012,05TI 0241,V-6040,PRESSURE GAGE,JOHNSON CONT,TRUE,nan,nan,0 A 30 PSI,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.NEUMATICOS,ACTIVO,INTERNO
04CI-1134,05TI 0255,A-4400,PRESSURE GAGE,US.CO,TRUE,1404,nan,0 A 60 PSI,9/1/2022,9/30/2023,nan,,1/1/1980,TRUE,A-4400,ACTIVO,INTERNO
04CI-1191,05TI 0286,A-4400,PRESSURE GAGE,U.S.CO,TRUE,1403,nan,0 A 100 PSI,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,A-4400,ACTIVO,INTERNO
03BI-1086,05TI 0286,A-4400,FLOWMETER,AALBORG,TRUE,FM082-03,nan,nan,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,A-4400,ACTIVO,INTERNO
05DI-1018,05TI-0201,V-6040/AUDITORIA,PANEL METER,SIMPSON ELECT,TRUE,2124,N//A,nan,1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,AUDIT,ACTIVO,INTERNO
05DI-0037,05TI 0212,EPT-101,DIG. PANE;L METER,SIMPSON ELEC,TRUE,2865,58756,0 A 20VDC,1/2/2020,1/31/2021,nan,,1/1/1980,TRUE,EPT-101,INACTIVO,INTERNO
06BI-2022,06BI 2022,METROLOGIA,DIG. INDICADOR,MITUTOYO,TRUE,ID-F125E,1400080,"0 A 1""",1/2/2023,1/31/2024,nan,,1/1/1980,TRUE,SUP.METROLOGIA,ACTIVO,INTERNO
06ZI-0515,06ZI 0515,VA'S 7010,GAE D E CALIBRACION,JCI,TRUE,nan,nan,12 MM,7/1/2022,7/31/2023,nan,,1/10/2008,TRUE,SUP. VA'S,ACTIVO,INTERNO
06ZI-0516,06ZI 0516,VA'S 7010,GAGE DE CALIBRACION,JCI,TRUE,nan,nan,12 MM,7/1/2022,7/31/2023,nan,,1/10/2008,TRUE,SUP. VA'S,ACTIVO,INTERNO
06ZI-0517,06ZI 0517,VA'S 7010,GAGE DE CAL,JCI,TRUE,nan,nan,12 MM,7/1/2022,7/31/2023,nan,,1/10/2008,TRUE,SUP. VA'S,ACTIVO,INTERNO
06ZI-0520,06ZI 0520,VA'S 7010,GAGE DE CAL,JCI,TRUE,nan,nan,2 MM,,,nan,,7/9/2008,TRUE,AUDT VAS,INACTIVO,SE SACO DE CALIBRACION
01BI-0001,01BI-0001,HORNITO-COOPER(T-5800),THERMOMETRO ANALOGO,WEKSLER,FALSE,nan,nan,0 A 400°F,1/2/2023,1/31/2024,nan,,1/1/1983,TRUE,SUP. NEWMATICOS,ACTIVO,EXTERNO-PLANTA
04CI-0643,05TI 0033,KIT'S T-3610,PRESSURE GAGE,U.S. CO,TRUE,1404,nan,0 A 30 PSI,12/23/2021,12/31/2023,nan,,1/1/1983,TRUE,SUP. KIT'S,ACTIVO,INTERNO
90ZI-0050,90ZI 0050,E. DE PRUEBA,MASSFLOWMETER,SIERRA INSTRUME,TRUE,831-14-1,8606,0 A 3000 SCIM,1/2/2023,1/31/2024,nan,,6/13/1994,TRUE,E. DE PRUEBA,ACTIVO,INTERNO
01KE-0311,01KE-0311,SCHENEIDER,DIG. THERMOMETRO,OMEGA,FALSE,HH-26k,T-286915,N/S,,,nan,,1/30/2015,TRUE,ALVARO PULIDO,INACTIVO,EXTERNO
05NA-0030,V-11 BOBINA,V-11,MULTIMETRO,TEKTRONIX,FALSE,CDM-250,TW1949,nan,1/10/2023,1/31/2024,nan,,6/30/1999,TRUE,SUP. V-11,ACTIVO,EXT-PLT T.
05NI-1004,05NI-1004,V-9012,MULTIMETRO DIG.,FLUKE,FALSE,8010A,2765099,nan,1/10/2023,1/31/2024,nan,,8/5/1987,TRUE,SUP. V-9012,ACTIVO,EXTERNO-PLANTA T.
05NI-1007,05NI-1007,SEN/LOWTIER,MULTIMETRO DIG,FLUKE,FALSE,8050A,3060140,nan,1/10/2023,1/31/2024,nan,,2/4/1986,TRUE,SUP- SEN A 99,ACTIVO,EXTERNO-PLANTA T.
05NI 1010,05NI 1010,OAP PRODUCCION,MULT. DIG.,FLUKE,FALSE,80101A,4625007,nan,,,nan,,1/1/1988,TRUE,SUP. OAP,INACTIVO,EXTERNO
05NI-1012,05NI-1012,AUDITORIA,MULTIMETRO DIG.,FLUKE,FALSE,8840A,378885,nan,,,nan,,6/9/1988,TRUE,AUDITORIA,SCRAP,DAÑADO
06LV-0929,06LV-0929,MAXIM IC1,THD PLUG GAGE,SO. BELOIT ILL,TRUE,nan,nan,1/4-20 UNC-2B,2/1/2023,2/28/2025,nan,,1/1/2011,TRUE,SUP.MAQUINADOS,ACTIVO,nan
06ZV-0728,MAQ. OKK,VG7 MAQ.,GAGE DE POSICION,HEMCO,TRUE,GAE00 #1,0GB16259,T.B.D.,8/13/2021,8/31/2023,nan,,2/21/2011,TRUE,JORGE SANTIAGO,ACTIVO,CAL HA 2 AñOS
06LV-0930,nan,INSPECCION,THD PLUG GAGE,G.A.CO.,TRUE,nan,nan,12-24 UNC-2B,2/1/2011,2/28/2013,nan,,2/1/2011,FALSE,JORGE GOMEZ,INACTIVO,200-426(n se usa)
06LV-0931,MAQ. VG 7,OKK HM50,THD PLUG GAGE,PMC INDS.,TRUE,nan,nan,.190-32 UNC-2B,,,nan,,3/1/2011,TRUE,JORGE SANTIAGO,INACTIVO,#23
06LV-0932,06LV-0932,MAQ.BROTHER,THD PLUG GAGE,G.A.CO.,TRUE,nan,nan,8-32 UNC-2B,3/1/2023,3/31/2025,nan,,3/1/2011,TRUE,SUP.MAQINADOS,ACTIVO,INTERNO
06LV-0933,MAQ. VG 7,OKK HM50,THD PLUG GAGE,G.T.D.,TRUE,nan,nan,6-32 UNC-2B,,,nan,,3/1/2011,TRUE,JORGE SANTIAGO,LOST,U-2-R PERDIDO 03-17
06AV-0416,06AV-0416,PLASTICOS/MOLDEO,VERNIER DIG,MITUTOYO,TRUE,"CD-12""CP",1064882,"0-12""",3/23/2023,3/31/2024,nan,,3/1/2011,TRUE,MARTIN GARCIA,ACTIVO,nan
06AV-0418,nan,MAQ.,VERNIER DIG,MITUTOYO,TRUE,"CD-8""CS",10188302,"0-8""",4/1/2017,,nan,,4/1/2011,TRUE,JOSE LUIS TORRE,INACTIVO,1246848
06ZV-0708,nan,Maquinados VG,COMPARADOR OPTICO,STARRETT,FALSE,HB400,51059,T.B.D.,,,nan,,5/1/2006,TRUE,Jorge Santiago,SCRAP,nan
06LV-0863,nan,INSP DE ENTRADA,THD PLUG GAGE,VERMONT GAGE,FALSE,nan,nan,1/2-14 BSPP,12/1/2022,12/31/2024,nan,,8/1/2007,TRUE,SUP.INSP-ENTR,ACTIVO,EXT-LAB
90ZE-0006,nan,ELECTRONICOS,Calibration Unit,Desco,FALSE,7010,953314,nan,6/1/2022,6/30/2023,nan,,6/10/2010,TRUE,E. DE PRUEBA,ACTIVO,Esta en Gaveta Azul
04CV-0084,05TV-0050,FLOW CONTROL PL#1,MANOMETRO ANALOGO,ASHCROFT,TRUE,nan,nan,0-60 PSI,6/1/2022,6/30/2023,nan,,10/1/2000,TRUE,MACARIO REYNA,ACTIVO,Se transfirio ha planta #1
06NV-0702,nan,WATER VALVE,PIN GAGE,GAGE ASEMBLY CO,TRUE,nan,nan,"GO 1.9320 NOGO 1.9420""",4/1/2021,4/30/2023,nan,,5/1/2000,TRUE,JOSE AVILES,ACTIVO,200-972D
90ZV-0151,nan,I.Q.C.,T.H.D. PLUG GAEG,G.T.D.,TRUE,nan,nan,9/16-22NS-2,4/1/2022,4/30/2024,nan,,11/1/1998,TRUE,EUSEBIO RIVERA,ACTIVO,MASTER
06NV-0671,HITACHI,FLARE MAQ.,PIN GAGE,HEMCO,TRUE,nan,nan,12.7MM.-12.743MM,5/1/2022,5/31/2024,nan,,5/1/1998,TRUE,JOREGE SANTIAGO,ACTIVO,nan
04CV-0081,05TV-0036,IRON VALVE,MANOMETRO ANALOGO,ASHCROFT,TRUE,nan,nan,0-15 PSI,4/1/2023,4/30/2024,nan,,9/29/2000,TRUE,SUP.MAQUINADOS,ACTIVO,nan
06LV-0686,nan,INSPECCION,THD PLUG GAGE,VERMONT GAGE,TRUE,nan,nan,2-5/8-12 UN 2B,6/1/2017,6/30/2019,nan,,6/1/1999,TRUE,MARTIN GARCIA,INACTIVO,N/A (LOST)
06LV-0687,nan,INSPECCION,THD PLUG GAGE,VERMONT GAGE,TRUE,nan,nan,2-1/8-16 UN 2B,6/1/2017,6/30/2019,nan,,6/1/1999,TRUE,MARTIN GARCIA,INACTIVO,N/A  (LOST)
06AV-0250,nan,DISENO,MICROMETRO,STERRETT,TRUE,nan,nan,"0-1""",,,nan,,6/25/1999,TRUE,BERNABE RGUEZ,INACTIVO,G-15996 INTERNO
90ZV-0175,nan,LAB.DE E.P.,MANOMETRO DIGITAL,OMEGA ING.,FALSE,PCL 3000 D,A 41192,20/50/100 PSI,8/1/2022,8/31/2023,nan,,7/28/1999,TRUE,CALIBRACION,ACTIVO,EXT-PLANTA
06AV-0252,nan,DISENO,VERNIER DIGITAL,MITUTOYO,TRUE,"CD-8""CS",0079721,"0-8""",8/1/2016,8/31/2017,nan,,8/1/1999,TRUE,AURORA SILVA,INACTIVO,INTERNO
06QV-0151,06QV-0151,FLARE MAQ.TOYODA,RING GAGE,IDLL,TRUE,nan,nan,7/8-14 UNF-2A,10/1/2022,10/31/2023,nan,,9/1/2000,TRUE,SUP.MAQUINADOS,ACTIVO,G-15831-1 INTERNO
06ZV-0537,nan,I.Q.C.,ULTRASONIDO,GILARDONI,FALSE,DG 41,97151,T.B.D.,1/1/2004,1/31/2005,nan,,9/1/1999,TRUE,JORGE GOMEZ,INACTIVO,nan
06NV-0672,TOYODA,FLARE MAQ.,PIN GAGE,VERMONT GAGE,TRUE,nan,nan,GO .5934 NOGO .5941,9/1/2008,9/30/2009,nan,,9/1/1999,TRUE,ARMANDO LOERA,INACTIVO,NO SE USA
06NV-0673,TOYODA,FLARE MAQ.,PIN GAGE,VERMONT GAGE,TRUE,nan,nan,GO .6242 NOGO .6270,9/1/2008,9/30/2009,nan,,9/1/1999,TRUE,ARMANDO LOERA,INACTIVO,NO SE USA
06NV-0674,TOYODA6988,MAQ.6988,PIN GAGE,VERMONT GAGE,TRUE,nan,nan,GO .5003 NOGO .5030,9/1/2008,9/30/2009,nan,,9/1/1999,TRUE,ARMANDO LOERA,INACTIVO,NO SEUSA
06NV-0675,TOYODA,FLARE MAQ.,PIN GAGE,VERMONT.GAGE,TRUE,nan,nan,GO.7184 NOGO .7192,9/1/2008,9/30/2009,nan,,9/1/1999,TRUE,ARMANDO LOERA,INACTIVO,NO SE USA
06QV-0434,nan,MAQ. WARNER,RING GAGE,MASTER GAGE CO.,TRUE,nan,nan,7/16-16 UN-2A,11/1/2021,11/30/2023,nan,,11/1/1999,TRUE,JORGE SANTIAGO,ACTIVO,INTERNO
04CV-0055,05TA-0029,V3000 PL#1,MANOMETRO ANALOGO,TEST GAUGE,TRUE,1403,nan,0-60 PSI,5/1/2022,5/31/2023,nan,,10/1/1999,TRUE,SUP.VALVULAS,ACTIVO,INTERNO
03BV-0025,05TV-0029,V3000 PL#1,TUBO DE FLUJO,AALBORG INST.,TRUE,FM042-15S,130837,1 SCIM HA 25 PSI,5/1/2022,5/31/2023,nan,,10/1/1999,TRUE,JORGE SANTIAGO,ACTIVO,se transfirio ha planta #1
06LV-0691,INSPECCION,nan,THD. PLUG GAGE,G.A.C.O.,TRUE,nan,nan,5/16-18 UNC-2B,6/1/2021,6/30/2023,nan,,1/23/2000,TRUE,MARTIN GARCIA,ACTIVO,06LF-0041
06NV-0814,06NV-0814,MAQ. WATER VALV,PLUG GAGE,PMC INDUSTRIES,TRUE,nan,nan,"GO .1330"" NOGO .1390""",3/1/2023,3/31/2025,nan,,1/1/2001,TRUE,SUP.MAQUINADOS,ACTIVO,INTERNO
06NV-0815,06NV-0815,MAQ. WATER VALV,PLUG GAGE,PMC. INDUSTRIES,TRUE,nan,nan,"GO .158"" NOGO .164""",3/1/2023,3/31/2025,nan,,1/1/2001,TRUE,SUP.MAQUINADOS,ACTIVO,200-596E
06NV-0816,nan,MAQ. WATER VALV,PLUG GAGE,G.A.CO.,TRUE,nan,nan,"GO .1040"" NOGO .1140""",6/1/2021,6/30/2023,nan,,1/1/2001,TRUE,JOSE AVILES,ACTIVO,200-566D PERDIDO 03-17
06LV-0751,maq. Trunion,MAQ. WATER VALV,THD. PLUG GAGE,HEMCO,TRUE,nan,nan,1-18 UNS-2B,7/1/2021,7/31/2023,nan,,1/1/2001,TRUE,JOSE AVILES,ACTIVO,200-1533E
06LV-0752,nan,MAQ. WATER VALV,THD PLUG GAGE,WOODWORT,FALSE,nan,nan,3/4-14 NPT,8/8/2021,8/31/2023,nan,,1/1/2001,TRUE,JOSE AVILES,ACTIVO,200-88B
06LV-0753,nan,MAQ. WATER VALV,THD. PLUG GAGE,G.A.CO.,FALSE,nan,nan,3/8-18 NPT,9/1/2021,9/30/2023,nan,,1/1/2001,TRUE,JOSE AVILES,ACTIVO,200-89D EXTERNO
90ZV-0186,90ZV-0186,LAB-MANOMETRO MASTER ALTA,MANOMETRO ANALOGO,ASHCROFT,FALSE,nan,nan,0-1000 PSI,3/1/2023,3/31/2024,nan,,2/1/2001,TRUE,LAB.E.P.,ACTIVO,EXT-PLANTA T
06ZV-0596,nan,water valve,GAGE DE POSICION,T.B.D,TRUE,nan,nan,T.B.D.,6/1/2022,6/30/2024,nan,,5/1/2004,TRUE,ARMANDO LOERA,ACTIVO,nan
06ZV-0612,WATER VALVE,MAQ. HASS,GAGE DE CONCENTRICID,SOUTHERN GAGE,TRUE,14-1235-4,nan,T.B.D.,12/1/2020,12/31/2022,nan,,8/1/2001,TRUE,SUP.MAQUINADOS,INACTIVO,LOST
06AV-0361,nan,INSPECCION,MICROMETRO DE PUNTAS,MITUTOYO,TRUE,IP65,342-351,0-1',12/1/2021,12/31/2023,nan,,12/1/2004,TRUE,MARTIN GARCIA,ACTIVO,NUEVO
90ZV-0189,PLANTA #1,EQUIPO DE PRUEB,MASS FLOW METER,SIERRA INST.,TRUE,822-13-0V1,57266,0-10 SCCM,,,nan,,8/15/2001,TRUE,EUSEBIO RIVERA,LOST,PERIDO 8/31/20
06LV-0757,nan,"WADO, OKK",THD. PLUG GAGE,ALAMEDA,TRUE,nan,nan,M22X1.0 4H5H,8/1/2021,8/31/2023,nan,,8/23/2001,TRUE,JORGE SANTIAGO,INACTIVO,CAJON DE INACTIVOS
06LV-0758,nan,IRON MAQ.,THD. PLUG GAGE,RICKERT.,TRUE,nan,nan,3/8-16 UNC-2B,11/1/2021,11/30/2023,nan,,11/1/2001,TRUE,JORGE SANTIAGO,ACTIVO,"P.D 3401 GO .3344"""
06NV-0121,nan,OKUMA 6786,PLUG GAGE,VERMONT GAGE,TRUE,nan,nan,GO 27.8 MM. NOGO 28.20 MM.,12/1/2021,12/31/2023,nan,,1/1/2002,TRUE,JORGE SANTIAGO,ACTIVO,INTERNO
06NV-0122,GAVETA 1 CAJON 1,MAXIM,PIN GAGE,VERMONT GAGE,TRUE,nan,nan,".6200""",11/1/2021,11/30/2023,nan,,1/1/2002,TRUE,JORGE SANTIAGO,ACTIVO,PIN INDIVIDUAL
06NV-0817,nan,WATER VALVE,PIN GAGE,PMC INDUSTRIES,TRUE,nan,nan,"GO .108 NOGO .114""",4/1/2021,4/30/2023,nan,,3/1/2001,TRUE,JOSE AVILES,ACTIVO,200-444
06ZV-0599,nan,OKK NUEVA,GAGE DE POSICION,T.B.D.,TRUE,nan,nan,T.B.D.,4/2/2020,,nan,,4/1/2001,TRUE,JOSE AVILES,INACTIVO,G-2535 D
04CV-0071,DISENO,nan,MANOMETRO,OMEGA ENG.,TRUE,nan,nan,0-600 PSI,2/1/2017,2/28/2018,nan,,1/1/2002,TRUE,BERNABE RGUEZ,INACTIVO,TRANSFERENCIA
04CV-0016,DISENO,nan,MANOMETRO,DURO UNITED INS,FALSE,nan,316,0-3000 PSI,,,nan,,2/1/2002,TRUE,BERNABE RGUEZ,INACTIVO,nan
06AV-0011,nan,INGENIERIA,VERNIER DIGITAL,MITUTOYO,TRUE,"CD-8""CS",0176666,"0-8""",,,nan,,5/1/2002,TRUE,GLEN EWER,LOST,PERDIDO
06BV-0157,OKK,MAQ.,DIAL INDICADOR,MITUTOYO,TRUE,ID-C112T,00995,"0-.500""",,,nan,,11/1/2002,TRUE,JORGE SANTIAGO,INACTIVO,SE INACATIVO 10/07/21
03CV-0048,05TV-0021,IRON GAVINETE AZUL,MASS FLOW METER,AALBORG,TRUE,GFM571S,G8202-1,200 SLPM,3/1/2023,3/31/2024,nan,,11/9/2002,TRUE,SUP.MAQ-IRON,ACTIVO,nan
04CV-0115,nan,DISENO,MANOMETRO,ASHCROFT,TRUE,nan,nan,0-400 PSI,,,nan,,11/1/2002,TRUE,BERNABE RGUEZ,INACTIVO,INTERNO
04CV-0116,05TV-0059,LOW VALVE,MANOMETRO,ASHCROFT,TRUE,nan,nan,0-300 PSI,11/1/2022,11/30/2023,nan,,11/1/2002,TRUE,SUP.VALVULAS,ACTIVO,INTERNO
90ZV-0140,nan,IQC.,THD.PLUG GAGE,RICKER IND.,TRUE,nan,nan,1/4-28 UNF-2A,4/1/2022,4/30/2024,nan,,4/1/2001,TRUE,EUSEBIO RIVERA,ACTIVO,MASTER
90ZV-0083,nan,IQC.,THD PLUG GAGE,RICKERT,TRUE,nan,nan,2.005-14 USF-2,4/1/2022,4/30/2024,nan,,7/1/1999,TRUE,EUSEBIO RIVERA,ACTIVO,MASTER
02AV-0022,02AV-0022,GABINETE AZUL IRON,TRANSDUCER,SETRA,TRUE,204,1313724,0-50 PSI,3/1/2023,3/31/2024,nan,,4/1/2003,TRUE,SUP.MAQ-IRON,ACTIVO,INTERNO
02AV-0023,02AV-0023,GAVINETE AZUL IRON,TRANSDUCER,SETRA,TRUE,204,1313725,0-50 PSI,3/1/2023,3/31/2024,nan,,4/1/2003,TRUE,SUP.MAQ-IRON,ACTIVO,INTERNO
